order_id,order_datetime,buyer_id,buyer_type,fruit_type,quantity,catalog_price,paid_amount,is_anomaly
ORD-03818,2025-06-16 15:00:00,BUY-0076,retail,Pepaya,4,9627.0,36726.0,False
ORD-01549,2025-06-17 12:00:00,BUY-0104,reseller,Pisang,29,15917.0,442460.0,False
ORD-01346,2025-06-17 14:00:00,BUY-0098,retail,Apel,3,32172.0,94362.0,False
ORD-03211,2025-06-17 17:00:00,BUY-0002,retail,Pisang,2,16995.0,32878.0,False
ORD-01452,2025-06-17 17:00:00,BUY-0043,retail,Nanas,4,12388.0,47607.0,False
ORD-01621,2025-06-17 19:00:00,BUY-0067,retail,Jeruk,3,23282.0,64237.0,False
ORD-00861,2025-06-17 20:00:00,BUY-0012,reseller,Pisang,12,15811.0,186047.0,False
ORD-01330,2025-06-18 11:00:00,BUY-0077,retail,Pisang,2,16799.0,30324.0,False
ORD-01062,2025-06-18 12:00:00,BUY-0100,reseller,Apel,27,33787.0,870496.0,False
ORD-01829,2025-06-18 16:00:00,BUY-0090,retail,Apel,4,32298.0,127515.0,False
ORD-01662,2025-06-18 20:00:00,BUY-0062,retail,Jeruk,1,22477.0,22086.0,False
ORD-02297,2025-06-19 09:00:00,BUY-0085,retail,Mangga,4,24910.0,96829.0,False
ORD-02279,2025-06-19 10:00:00,BUY-0014,reseller,Semangka,13,9737.0,121010.0,False
ORD-01134,2025-06-19 15:00:00,BUY-0145,retail,Pisang,2,16295.0,31242.0,False
ORD-03953,2025-06-19 17:00:00,BUY-0133,retail,Jeruk,3,21810.0,63303.0,False
ORD-02181,2025-06-19 21:00:00,BUY-0069,retail,Jeruk,3,21967.0,60710.0,False
ORD-03583,2025-06-20 10:00:00,BUY-0073,reseller,Pisang,14,17202.0,228036.0,False
ORD-01551,2025-06-20 10:00:00,BUY-0123,retail,Nanas,4,12227.0,46104.0,False
ORD-00071,2025-06-20 16:00:00,BUY-0147,retail,Jeruk,3,23495.0,70417.0,False
ORD-01511,2025-06-21 15:00:00,BUY-0004,retail,Pepaya,3,10203.0,29295.0,False
ORD-02095,2025-06-21 17:00:00,BUY-0031,retail,Apel,1,32428.0,31189.0,False
ORD-01168,2025-06-21 20:00:00,BUY-0041,retail,Nanas,2,12310.0,22466.0,False
ORD-02823,2025-06-22 08:00:00,BUY-0059,retail,Anggur,4,53009.0,203202.0,False
ORD-01353,2025-06-22 15:00:00,BUY-0018,retail,Mangga,2,24598.0,46735.0,False
ORD-00451,2025-06-22 20:00:00,BUY-0012,reseller,Jeruk,32,22266.0,703875.0,False
ORD-03810,2025-06-23 08:00:00,BUY-0062,retail,Semangka,4,10134.0,37235.0,False
ORD-03193,2025-06-23 16:00:00,BUY-0136,retail,Jeruk,4,22436.0,81373.0,False
ORD-02785,2025-06-23 18:00:00,BUY-0136,retail,Semangka,2,10364.0,19732.0,False
ORD-00005,2025-06-23 18:00:00,BUY-0033,retail,Semangka,1,10157.0,9248.0,False
ORD-03150,2025-06-23 19:00:00,BUY-0119,retail,Pisang,4,15882.0,62982.0,False
ORD-01132,2025-06-23 20:00:00,BUY-0050,retail,Nanas,4,12450.0,47424.0,False
ORD-03786,2025-06-24 04:00:00,BUY-0024,reseller,Pisang,109,16501.0,94045.0,True
ORD-02320,2025-06-24 11:00:00,BUY-0042,reseller,Jeruk,31,23297.0,652447.0,False
ORD-00009,2025-06-24 12:00:00,BUY-0115,retail,Jeruk,2,21564.0,40924.0,False
ORD-02681,2025-06-24 13:00:00,BUY-0080,retail,Nanas,1,12401.0,12261.0,False
ORD-01408,2025-06-24 13:00:00,BUY-0113,retail,Pisang,3,16997.0,49634.0,False
ORD-00571,2025-06-24 14:00:00,BUY-0119,retail,Jeruk,4,22931.0,88794.0,False
ORD-03061,2025-06-24 17:00:00,BUY-0054,retail,Semangka,4,10197.0,38677.0,False
ORD-01467,2025-06-25 11:00:00,BUY-0003,reseller,Semangka,22,9614.0,209696.0,False
ORD-01007,2025-06-25 12:00:00,BUY-0079,retail,Pisang,2,16088.0,30144.0,False
ORD-01761,2025-06-25 14:00:00,BUY-0062,retail,Pepaya,4,9675.0,36542.0,False
ORD-01434,2025-06-25 16:00:00,BUY-0063,retail,Apel,1,32176.0,29839.0,False
ORD-03447,2025-06-26 08:00:00,BUY-0061,retail,Nanas,3,12685.0,35797.0,False
ORD-02931,2025-06-26 08:00:00,BUY-0143,reseller,Pisang,20,16781.0,308272.0,False
ORD-02802,2025-06-26 11:00:00,BUY-0099,retail,Anggur,4,52887.0,191750.0,False
ORD-01486,2025-06-26 12:00:00,BUY-0021,retail,Jeruk,3,23135.0,67234.0,False
ORD-00361,2025-06-26 12:00:00,BUY-0030,retail,Jeruk,2,22843.0,41385.0,False
ORD-03759,2025-06-26 17:00:00,BUY-0058,retail,Mangga,2,25786.0,46748.0,False
ORD-01874,2025-06-26 19:00:00,BUY-0124,retail,Nanas,4,12698.0,46411.0,False
ORD-03806,2025-06-27 15:00:00,BUY-0094,retail,Semangka,1,9533.0,8794.0,False
ORD-02115,2025-06-27 15:00:00,BUY-0133,retail,Jeruk,2,22870.0,43920.0,False
ORD-03304,2025-06-27 17:00:00,BUY-0128,retail,Pepaya,3,9515.0,26147.0,False
ORD-03782,2025-06-28 09:00:00,BUY-0073,reseller,Apel,25,33891.0,832464.0,False
ORD-02920,2025-06-28 10:00:00,BUY-0017,retail,Pepaya,4,10223.0,37538.0,False
ORD-03979,2025-06-28 12:00:00,BUY-0143,reseller,Pepaya,38,10287.0,379451.0,False
ORD-00938,2025-06-28 15:00:00,BUY-0076,retail,Apel,4,32743.0,118935.0,False
ORD-02869,2025-06-28 18:00:00,BUY-0138,retail,Jeruk,4,22433.0,85994.0,False
ORD-03247,2025-06-28 19:00:00,BUY-0066,retail,Anggur,1,54476.0,52549.0,False
ORD-00539,2025-06-29 09:00:00,BUY-0135,retail,Apel,1,32983.0,32704.0,False
ORD-01043,2025-06-29 10:00:00,BUY-0077,retail,Mangga,1,24448.0,22615.0,False
ORD-02616,2025-06-29 10:00:00,BUY-0068,retail,Apel,3,34058.0,92172.0,False
ORD-03830,2025-06-29 11:00:00,BUY-0053,retail,Semangka,1,10336.0,9419.0,False
ORD-00191,2025-06-29 11:00:00,BUY-0130,retail,Pepaya,1,10458.0,10251.0,False
ORD-02180,2025-06-29 14:00:00,BUY-0108,retail,Pepaya,1,10449.0,10233.0,False
ORD-01888,2025-06-29 16:00:00,BUY-0095,retail,Semangka,3,9925.0,28976.0,False
ORD-02138,2025-06-29 17:00:00,BUY-0074,retail,Mangga,2,25462.0,50235.0,False
ORD-00464,2025-06-29 18:00:00,BUY-0079,retail,Pisang,1,15822.0,14954.0,False
ORD-01322,2025-06-30 08:00:00,BUY-0039,retail,Mangga,1,23966.0,23360.0,False
ORD-02851,2025-06-30 12:00:00,BUY-0007,retail,Pepaya,3,10347.0,28650.0,False
ORD-01771,2025-06-30 12:00:00,BUY-0126,retail,Anggur,3,55025.0,152670.0,False
ORD-01783,2025-06-30 13:00:00,BUY-0045,reseller,Pepaya,36,10195.0,347114.0,False
ORD-02888,2025-06-30 14:00:00,BUY-0070,retail,Semangka,1,10126.0,9428.0,False
ORD-03421,2025-06-30 18:00:00,BUY-0134,retail,Pisang,4,16992.0,67861.0,False
ORD-03886,2025-06-30 18:00:00,BUY-0038,retail,Mangga,3,24348.0,65974.0,False
ORD-03216,2025-07-01 08:00:00,BUY-0119,retail,Anggur,2,51769.0,101333.0,False
ORD-01743,2025-07-01 11:00:00,BUY-0048,retail,Pisang,4,16495.0,64736.0,False
ORD-01139,2025-07-02 10:00:00,BUY-0029,retail,Mangga,3,25545.0,76435.0,False
ORD-00262,2025-07-02 12:00:00,BUY-0033,retail,Mangga,3,25026.0,70997.0,False
ORD-02295,2025-07-02 13:00:00,BUY-0071,retail,Mangga,3,25563.0,70395.0,False
ORD-03767,2025-07-02 16:00:00,BUY-0011,retail,Pepaya,2,9800.0,18412.0,False
ORD-02582,2025-07-02 19:00:00,BUY-0090,retail,Nanas,1,12647.0,11929.0,False
ORD-01838,2025-07-02 20:00:00,BUY-0025,retail,Pisang,4,17137.0,63670.0,False
ORD-02151,2025-07-03 08:00:00,BUY-0045,reseller,Apel,25,31540.0,735308.0,False
ORD-01260,2025-07-03 08:00:00,BUY-0023,reseller,Nanas,38,12325.0,448921.0,False
ORD-01773,2025-07-03 13:00:00,BUY-0068,retail,Jeruk,1,23473.0,22366.0,False
ORD-02832,2025-07-03 15:00:00,BUY-0079,retail,Pisang,3,16960.0,49967.0,False
ORD-01803,2025-07-03 18:00:00,BUY-0125,retail,Nanas,1,12240.0,12089.0,False
ORD-04030,2025-07-03 18:00:00,BUY-0015,retail,Pepaya,4,9504.0,35399.0,False
ORD-03654,2025-07-03 20:00:00,BUY-0059,retail,Apel,2,30978.0,58602.0,False
ORD-01397,2025-07-04 08:00:00,BUY-0047,retail,Pepaya,1,10050.0,9833.0,False
ORD-02304,2025-07-04 13:00:00,BUY-0063,retail,Nanas,2,12780.0,25226.0,False
ORD-00689,2025-07-04 15:00:00,BUY-0017,retail,Pepaya,4,10227.0,39504.0,False
ORD-01176,2025-07-04 15:00:00,BUY-0100,reseller,Jeruk,25,22215.0,541598.0,False
ORD-03531,2025-07-04 17:00:00,BUY-0041,retail,Nanas,1,12396.0,11290.0,False
ORD-03334,2025-07-04 18:00:00,BUY-0033,retail,Nanas,3,12555.0,35831.0,False
ORD-02830,2025-07-05 08:00:00,BUY-0045,reseller,Pisang,25,15919.0,386867.0,False
ORD-00229,2025-07-05 17:00:00,BUY-0127,retail,Anggur,1,50709.0,47049.0,False
ORD-02683,2025-07-05 19:00:00,BUY-0101,reseller,Pisang,27,16507.0,411911.0,False
ORD-03613,2025-07-06 04:00:00,BUY-0081,retail,Nanas,197,12391.0,101482.0,True
ORD-00483,2025-07-06 11:00:00,BUY-0020,retail,Mangga,2,24653.0,48854.0,False
ORD-03502,2025-07-06 12:00:00,BUY-0006,reseller,Nanas,27,12488.0,326617.0,False
ORD-03295,2025-07-06 18:00:00,BUY-0014,reseller,Pisang,28,16091.0,427817.0,False
ORD-00933,2025-07-06 21:00:00,BUY-0136,retail,Pisang,3,16382.0,44646.0,False
ORD-00405,2025-07-06 21:00:00,BUY-0142,retail,Jeruk,3,21967.0,62779.0,False
ORD-01463,2025-07-07 03:00:00,BUY-0103,retail,Jeruk,197,22970.0,98747.0,True
ORD-02388,2025-07-07 08:00:00,BUY-0031,retail,Pepaya,1,9707.0,9156.0,False
ORD-02908,2025-07-07 12:00:00,BUY-0030,retail,Semangka,2,10462.0,19094.0,False
ORD-03991,2025-07-07 12:00:00,BUY-0059,retail,Pisang,1,17136.0,16834.0,False
ORD-02779,2025-07-07 12:00:00,BUY-0103,retail,Mangga,1,23763.0,22647.0,False
ORD-03004,2025-07-07 13:00:00,BUY-0135,retail,Anggur,4,54222.0,214874.0,False
ORD-01615,2025-07-07 16:00:00,BUY-0124,retail,Anggur,3,54808.0,161101.0,False
ORD-01209,2025-07-07 17:00:00,BUY-0031,retail,Apel,2,34086.0,67100.0,False
ORD-01122,2025-07-07 18:00:00,BUY-0118,retail,Mangga,2,26098.0,50499.0,False
ORD-02500,2025-07-07 18:00:00,BUY-0008,retail,Pisang,2,16202.0,29843.0,False
ORD-01009,2025-07-08 09:00:00,BUY-0133,retail,Apel,1,32866.0,32344.0,False
ORD-01203,2025-07-08 10:00:00,BUY-0036,retail,Semangka,2,10424.0,19544.0,False
ORD-01223,2025-07-08 11:00:00,BUY-0102,retail,Anggur,2,50375.0,96791.0,False
ORD-02214,2025-07-08 12:00:00,BUY-0138,retail,Nanas,3,12910.0,35341.0,False
ORD-02467,2025-07-08 14:00:00,BUY-0141,retail,Apel,4,31530.0,115298.0,False
ORD-00534,2025-07-08 15:00:00,BUY-0095,retail,Mangga,4,24051.0,96061.0,False
ORD-02471,2025-07-08 17:00:00,BUY-0001,retail,Pisang,4,16787.0,62204.0,False
ORD-02148,2025-07-08 17:00:00,BUY-0099,retail,Mangga,1,25892.0,24566.0,False
ORD-00924,2025-07-08 18:00:00,BUY-0056,retail,Jeruk,1,23537.0,22952.0,False
ORD-00851,2025-07-08 19:00:00,BUY-0137,reseller,Nanas,27,12207.0,317486.0,False
ORD-01576,2025-07-09 08:00:00,BUY-0148,retail,Pepaya,4,9677.0,37780.0,False
ORD-02069,2025-07-09 09:00:00,BUY-0101,reseller,Mangga,19,25458.0,450784.0,False
ORD-03194,2025-07-09 09:00:00,BUY-0006,reseller,Anggur,25,50064.0,1209439.0,False
ORD-01478,2025-07-09 15:00:00,BUY-0099,retail,Anggur,4,50890.0,183858.0,False
ORD-03619,2025-07-09 15:00:00,BUY-0074,retail,Jeruk,2,22879.0,41320.0,False
ORD-03379,2025-07-09 21:00:00,BUY-0066,retail,Nanas,3,12925.0,35198.0,False
ORD-03126,2025-07-10 10:00:00,BUY-0020,retail,Mangga,3,24481.0,66504.0,False
ORD-04073,2025-07-10 11:00:00,BUY-0074,retail,Semangka,2,9653.0,18765.0,False
ORD-03205,2025-07-10 13:00:00,BUY-0053,retail,Semangka,3,10267.0,30540.0,False
ORD-03571,2025-07-10 15:00:00,BUY-0031,retail,Jeruk,3,23291.0,64276.0,False
ORD-02928,2025-07-10 16:00:00,BUY-0142,retail,Pepaya,1,9706.0,8768.0,False
ORD-03955,2025-07-10 19:00:00,BUY-0112,retail,Anggur,3,50771.0,138981.0,False
ORD-02017,2025-07-10 20:00:00,BUY-0087,retail,Jeruk,2,22042.0,40512.0,False
ORD-01730,2025-07-10 21:00:00,BUY-0096,retail,Anggur,3,50645.0,140122.0,False
ORD-02006,2025-07-10 21:00:00,BUY-0087,retail,Pisang,1,15874.0,15348.0,False
ORD-02859,2025-07-11 10:00:00,BUY-0084,retail,Mangga,1,24073.0,23181.0,False
ORD-03324,2025-07-11 11:00:00,BUY-0135,retail,Semangka,1,9911.0,9632.0,False
ORD-02885,2025-07-11 12:00:00,BUY-0137,reseller,Jeruk,13,21778.0,267070.0,False
ORD-00098,2025-07-11 13:00:00,BUY-0053,retail,Pisang,1,15701.0,14574.0,False
ORD-03775,2025-07-11 13:00:00,BUY-0075,retail,Pisang,2,15693.0,29382.0,False
ORD-00544,2025-07-11 13:00:00,BUY-0110,reseller,Anggur,28,51862.0,1416733.0,False
ORD-03128,2025-07-11 14:00:00,BUY-0097,retail,Mangga,2,25692.0,47476.0,False
ORD-02021,2025-07-11 19:00:00,BUY-0032,reseller,Semangka,23,10281.0,231812.0,False
ORD-02710,2025-07-11 20:00:00,BUY-0106,retail,Anggur,4,54960.0,213911.0,False
ORD-01506,2025-07-11 21:00:00,BUY-0085,retail,Nanas,3,12500.0,37040.0,False
ORD-02370,2025-07-12 11:00:00,BUY-0071,retail,Pepaya,2,10156.0,19330.0,False
ORD-01850,2025-07-12 11:00:00,BUY-0135,retail,Jeruk,4,22555.0,86595.0,False
ORD-01440,2025-07-12 15:00:00,BUY-0136,retail,Semangka,2,9849.0,17847.0,False
ORD-00609,2025-07-12 19:00:00,BUY-0135,retail,Nanas,3,12473.0,34926.0,False
ORD-01383,2025-07-12 19:00:00,BUY-0139,retail,Nanas,2,13111.0,25194.0,False
ORD-02721,2025-07-12 20:00:00,BUY-0147,retail,Anggur,3,51704.0,145597.0,False
ORD-03064,2025-07-13 09:00:00,BUY-0126,retail,Semangka,2,10194.0,18653.0,False
ORD-02187,2025-07-13 12:00:00,BUY-0094,retail,Nanas,1,12887.0,12458.0,False
ORD-01326,2025-07-13 12:00:00,BUY-0028,retail,Pisang,1,16518.0,16272.0,False
ORD-02693,2025-07-13 14:00:00,BUY-0078,retail,Jeruk,4,23420.0,92842.0,False
ORD-02225,2025-07-13 15:00:00,BUY-0019,reseller,Apel,10,33630.0,309391.0,False
ORD-01395,2025-07-13 16:00:00,BUY-0038,retail,Pisang,3,16660.0,47304.0,False
ORD-02991,2025-07-13 17:00:00,BUY-0148,retail,Anggur,2,53653.0,104625.0,False
ORD-01740,2025-07-13 17:00:00,BUY-0069,retail,Pepaya,1,10248.0,9567.0,False
ORD-01366,2025-07-14 08:00:00,BUY-0071,retail,Anggur,1,50755.0,49730.0,False
ORD-01379,2025-07-14 17:00:00,BUY-0128,retail,Apel,4,30950.0,112389.0,False
ORD-00922,2025-07-14 18:00:00,BUY-0124,retail,Mangga,3,25362.0,70367.0,False
ORD-03028,2025-07-15 09:00:00,BUY-0086,retail,Apel,1,32255.0,31136.0,False
ORD-04069,2025-07-15 11:00:00,BUY-0042,reseller,Anggur,17,50399.0,777206.0,False
ORD-01374,2025-07-15 14:00:00,BUY-0013,retail,Mangga,4,23839.0,92063.0,False
ORD-01667,2025-07-15 17:00:00,BUY-0129,retail,Anggur,3,50277.0,144638.0,False
ORD-01908,2025-07-16 14:00:00,BUY-0044,retail,Mangga,4,24444.0,97384.0,False
ORD-01153,2025-07-16 15:00:00,BUY-0147,retail,Apel,4,31125.0,120471.0,False
ORD-02757,2025-07-16 19:00:00,BUY-0122,retail,Pisang,3,16873.0,49410.0,False
ORD-01594,2025-07-17 13:00:00,BUY-0104,reseller,Semangka,33,9577.0,307746.0,False
ORD-00461,2025-07-17 14:00:00,BUY-0116,reseller,Apel,20,31263.0,601722.0,False
ORD-02722,2025-07-17 15:00:00,BUY-0064,retail,Pisang,4,17266.0,62172.0,False
ORD-00434,2025-07-17 18:00:00,BUY-0083,reseller,Nanas,14,12551.0,164790.0,False
ORD-02340,2025-07-17 20:00:00,BUY-0132,reseller,Apel,37,31736.0,1100923.0,False
ORD-00814,2025-07-18 10:00:00,BUY-0144,retail,Pepaya,1,10099.0,9204.0,False
ORD-01791,2025-07-18 14:00:00,BUY-0029,retail,Anggur,1,53944.0,50989.0,False
ORD-02028,2025-07-18 14:00:00,BUY-0027,retail,Anggur,1,53110.0,49116.0,False
ORD-03738,2025-07-18 18:00:00,BUY-0070,retail,Apel,2,30904.0,59178.0,False
ORD-00003,2025-07-18 18:00:00,BUY-0069,retail,Mangga,2,23891.0,43748.0,False
ORD-03844,2025-07-19 10:00:00,BUY-0034,retail,Nanas,3,12577.0,36352.0,False
ORD-01123,2025-07-19 11:00:00,BUY-0014,reseller,Anggur,19,53209.0,915090.0,False
ORD-00484,2025-07-19 17:00:00,BUY-0090,retail,Mangga,2,25262.0,46316.0,False
ORD-02717,2025-07-19 19:00:00,BUY-0108,retail,Mangga,1,24679.0,23579.0,False
ORD-00482,2025-07-19 20:00:00,BUY-0009,retail,Pepaya,2,9818.0,18184.0,False
ORD-00589,2025-07-20 12:00:00,BUY-0130,retail,Apel,1,31655.0,28911.0,False
ORD-01963,2025-07-20 14:00:00,BUY-0085,retail,Mangga,2,25023.0,47804.0,False
ORD-02570,2025-07-20 16:00:00,BUY-0143,reseller,Mangga,12,23955.0,269654.0,False
ORD-02342,2025-07-21 11:00:00,BUY-0036,retail,Pisang,3,16449.0,48488.0,False
ORD-00272,2025-07-21 18:00:00,BUY-0126,retail,Apel,4,32505.0,123402.0,False
ORD-01416,2025-07-21 21:00:00,BUY-0003,reseller,Pisang,39,17007.0,624917.0,False
ORD-01090,2025-07-22 17:00:00,BUY-0139,retail,Semangka,1,9931.0,9779.0,False
ORD-00127,2025-07-22 20:00:00,BUY-0008,retail,Jeruk,4,21991.0,87658.0,False
ORD-01349,2025-07-22 21:00:00,BUY-0103,retail,Mangga,3,25237.0,74854.0,False
ORD-01073,2025-07-23 14:00:00,BUY-0031,retail,Jeruk,3,22953.0,68566.0,False
ORD-01593,2025-07-23 18:00:00,BUY-0084,retail,Mangga,4,25844.0,99929.0,False
ORD-03024,2025-07-24 08:00:00,BUY-0088,retail,Pepaya,1,10326.0,9547.0,False
ORD-01164,2025-07-24 09:00:00,BUY-0056,retail,Pisang,4,16848.0,64774.0,False
ORD-00116,2025-07-24 21:00:00,BUY-0018,retail,Mangga,2,25634.0,48212.0,False
ORD-03788,2025-07-25 15:00:00,BUY-0079,retail,Pisang,3,16658.0,47941.0,False
ORD-02581,2025-07-25 17:00:00,BUY-0093,retail,Semangka,1,10177.0,9929.0,False
ORD-01425,2025-07-25 20:00:00,BUY-0080,retail,Nanas,2,12210.0,24258.0,False
ORD-02287,2025-07-26 08:00:00,BUY-0070,retail,Mangga,1,26117.0,24086.0,False
ORD-04110,2025-07-26 09:00:00,BUY-0051,retail,Apel,2,33954.0,66398.0,False
ORD-02654,2025-07-26 12:00:00,BUY-0088,retail,Pisang,2,16247.0,30492.0,False
ORD-00264,2025-07-26 12:00:00,BUY-0007,retail,Anggur,2,54540.0,108781.0,False
ORD-00566,2025-07-26 13:00:00,BUY-0146,retail,Semangka,4,9830.0,38375.0,False
ORD-02840,2025-07-26 13:00:00,BUY-0021,retail,Apel,4,32609.0,128379.0,False
ORD-01030,2025-07-27 13:00:00,BUY-0006,reseller,Apel,39,33105.0,1187270.0,False
ORD-02398,2025-07-27 16:00:00,BUY-0001,retail,Apel,1,31049.0,30547.0,False
ORD-00391,2025-07-27 18:00:00,BUY-0110,reseller,Anggur,11,54605.0,568741.0,False
ORD-01388,2025-07-27 19:00:00,BUY-0024,reseller,Apel,11,33044.0,344051.0,False
ORD-03761,2025-07-27 19:00:00,BUY-0066,retail,Semangka,2,10221.0,20071.0,False
ORD-02023,2025-07-28 11:00:00,BUY-0083,reseller,Anggur,31,51120.0,1464030.0,False
ORD-04131,2025-07-28 13:00:00,BUY-0076,retail,Pepaya,1,10143.0,10015.0,False
ORD-01368,2025-07-28 16:00:00,BUY-0136,retail,Pepaya,4,9682.0,35648.0,False
ORD-02129,2025-07-29 15:00:00,BUY-0029,retail,Pepaya,4,9640.0,37699.0,False
ORD-02541,2025-07-29 17:00:00,BUY-0032,reseller,Apel,12,31061.0,343140.0,False
ORD-02977,2025-07-29 17:00:00,BUY-0105,retail,Pisang,1,15748.0,15182.0,False
ORD-01602,2025-07-29 18:00:00,BUY-0044,retail,Pepaya,1,10077.0,9394.0,False
ORD-03665,2025-07-29 18:00:00,BUY-0052,retail,Semangka,3,10481.0,28500.0,False
ORD-01858,2025-07-29 20:00:00,BUY-0006,reseller,Apel,30,31293.0,922975.0,False
ORD-02407,2025-07-29 20:00:00,BUY-0022,retail,Pisang,3,15721.0,46460.0,False
ORD-00232,2025-07-29 21:00:00,BUY-0051,retail,Semangka,4,9579.0,36793.0,False
ORD-03855,2025-07-30 03:00:00,BUY-0026,retail,Jeruk,193,22829.0,215573.0,True
ORD-02589,2025-07-30 16:00:00,BUY-0144,retail,Pepaya,2,9640.0,17496.0,False
ORD-02989,2025-07-30 18:00:00,BUY-0047,retail,Pepaya,3,10358.0,29175.0,False
ORD-00281,2025-07-30 18:00:00,BUY-0079,retail,Pepaya,2,10444.0,18804.0,False
ORD-00804,2025-07-30 19:00:00,BUY-0123,retail,Pepaya,3,9976.0,27551.0,False
ORD-02223,2025-07-30 20:00:00,BUY-0085,retail,Semangka,4,10457.0,41643.0,False
ORD-03887,2025-07-31 08:00:00,BUY-0075,retail,Semangka,1,9984.0,9779.0,False
ORD-02093,2025-07-31 09:00:00,BUY-0101,reseller,Semangka,27,9869.0,260103.0,False
ORD-02416,2025-07-31 13:00:00,BUY-0013,retail,Pisang,1,15757.0,14269.0,False
ORD-03930,2025-07-31 15:00:00,BUY-0095,retail,Pepaya,2,10467.0,20348.0,False
ORD-02164,2025-07-31 17:00:00,BUY-0150,retail,Apel,2,33519.0,62333.0,False
ORD-01028,2025-07-31 21:00:00,BUY-0129,retail,Semangka,3,9986.0,28632.0,False
ORD-00235,2025-08-01 08:00:00,BUY-0073,reseller,Mangga,29,23753.0,656663.0,False
ORD-01449,2025-08-01 08:00:00,BUY-0011,retail,Semangka,1,9512.0,9258.0,False
ORD-03550,2025-08-01 11:00:00,BUY-0132,reseller,Semangka,27,9547.0,242726.0,False
ORD-02470,2025-08-01 13:00:00,BUY-0124,retail,Jeruk,4,23471.0,90441.0,False
ORD-03164,2025-08-01 16:00:00,BUY-0146,retail,Apel,1,33597.0,32225.0,False
ORD-01812,2025-08-01 16:00:00,BUY-0106,retail,Mangga,2,24878.0,47954.0,False
ORD-02055,2025-08-01 18:00:00,BUY-0072,retail,Apel,3,32655.0,94858.0,False
ORD-03610,2025-08-02 01:00:00,BUY-0078,retail,Nanas,68,12995.0,29838.0,True
ORD-01498,2025-08-02 11:00:00,BUY-0116,reseller,Nanas,30,12691.0,353999.0,False
ORD-01211,2025-08-02 18:00:00,BUY-0094,retail,Anggur,1,50991.0,50242.0,False
ORD-03330,2025-08-02 19:00:00,BUY-0003,reseller,Nanas,10,12861.0,126045.0,False
ORD-02450,2025-08-03 09:00:00,BUY-0100,reseller,Nanas,23,12440.0,261357.0,False
ORD-02726,2025-08-03 10:00:00,BUY-0012,reseller,Mangga,11,25745.0,280070.0,False
ORD-01068,2025-08-03 14:00:00,BUY-0114,retail,Pisang,1,16603.0,15362.0,False
ORD-04123,2025-08-03 16:00:00,BUY-0002,retail,Pepaya,2,10437.0,19211.0,False
ORD-03361,2025-08-03 17:00:00,BUY-0107,retail,Anggur,2,51854.0,95622.0,False
ORD-02782,2025-08-04 14:00:00,BUY-0073,reseller,Pepaya,32,10445.0,333736.0,False
ORD-02033,2025-08-04 16:00:00,BUY-0091,retail,Pisang,2,16201.0,30925.0,False
ORD-02477,2025-08-04 17:00:00,BUY-0075,retail,Semangka,2,9631.0,18818.0,False
ORD-02608,2025-08-04 18:00:00,BUY-0074,retail,Mangga,2,24311.0,47630.0,False
ORD-00954,2025-08-04 18:00:00,BUY-0078,retail,Mangga,4,24043.0,87631.0,False
ORD-00115,2025-08-04 20:00:00,BUY-0106,retail,Semangka,1,10357.0,9528.0,False
ORD-02244,2025-08-05 00:00:00,BUY-0039,retail,Pisang,199,16252.0,71908.0,True
ORD-02308,2025-08-05 10:00:00,BUY-0042,reseller,Semangka,20,10034.0,190507.0,False
ORD-02932,2025-08-05 14:00:00,BUY-0004,retail,Pepaya,3,9510.0,28298.0,False
ORD-01561,2025-08-05 15:00:00,BUY-0038,retail,Apel,1,32293.0,31102.0,False
ORD-03105,2025-08-05 19:00:00,BUY-0127,retail,Mangga,2,25342.0,49949.0,False
ORD-02479,2025-08-06 11:00:00,BUY-0131,retail,Semangka,1,9892.0,9638.0,False
ORD-01230,2025-08-06 12:00:00,BUY-0022,retail,Jeruk,2,22371.0,43342.0,False
ORD-03030,2025-08-06 12:00:00,BUY-0144,retail,Jeruk,4,22472.0,82073.0,False
ORD-03700,2025-08-06 18:00:00,BUY-0108,retail,Pisang,1,16070.0,15580.0,False
ORD-02255,2025-08-06 18:00:00,BUY-0037,retail,Pepaya,3,10325.0,28639.0,False
ORD-00961,2025-08-06 21:00:00,BUY-0055,retail,Apel,1,31033.0,29041.0,False
ORD-00143,2025-08-07 02:00:00,BUY-0004,retail,Jeruk,108,22653.0,119131.0,True
ORD-02958,2025-08-07 08:00:00,BUY-0096,retail,Apel,2,32077.0,59923.0,False
ORD-01536,2025-08-07 13:00:00,BUY-0135,retail,Semangka,3,10024.0,29271.0,False
ORD-02281,2025-08-07 13:00:00,BUY-0013,retail,Apel,4,32142.0,124863.0,False
ORD-01186,2025-08-07 14:00:00,BUY-0061,retail,Semangka,2,10167.0,18638.0,False
ORD-02657,2025-08-07 18:00:00,BUY-0017,retail,Mangga,1,23798.0,23676.0,False
ORD-03792,2025-08-07 19:00:00,BUY-0056,retail,Nanas,4,12210.0,46589.0,False
ORD-01665,2025-08-07 20:00:00,BUY-0139,retail,Pepaya,4,10020.0,38608.0,False
ORD-02018,2025-08-07 20:00:00,BUY-0098,retail,Pisang,2,17260.0,32240.0,False
ORD-00916,2025-08-08 08:00:00,BUY-0110,reseller,Pepaya,37,10316.0,349772.0,False
